PRODUCT_ID,SALE_DATE,SALE_UNITS,SALE_PRICE,ACTIVE_STORES
18317,2019-12-22,120.0,8.981666666666666,21.0
16416,2019-12-22,8.016,23.632734530938123,17.0
52901,2019-12-22,56.111999999999995,6.1940404904476765,25.0
16383,2019-12-22,45.0,12.094000000000001,19.0
17224,2019-12-22,28.0,18.142857142857142,15.0
17231,2019-12-22,18.0,10.63888888888889,4.0
18291,2019-12-22,114.0,7.809912280701755,15.0
16397,2019-12-22,14.016,22.05693493150685,18.0
19834,2019-12-22,6.0,16.74833333333333,1.0
18282,2019-12-22,192.0,7.832083333333333,25.0
6002,2019-12-22,756.0,23.450899470899472,47.0
17873,2019-12-22,8.0,5.5,6.0
16384,2019-12-22,9.0,12.454444444444444,13.0
16519,2019-12-22,16.0,16.4275,10.0
53090,2019-12-22,12.0,5.759166666666666,7.0
5955,2019-12-22,36.0,9.83,10.0
34672,2019-12-22,832.0,17.286935096153847,46.0
52964,2019-12-22,10.0,16.838,12.0
52916,2019-12-22,80.112,6.196949271020571,25.0
20023,2019-12-22,0.0,12.163333333333334,1.0
52920,2019-12-22,6.0,14.085,13.0
16392,2019-12-22,18.0,17.27111111111111,23.0
18465,2019-12-22,42.0,3.4523809523809526,7.0
16399,2019-12-22,39.983999999999995,23.625950380152062,19.0
6012,2019-12-22,252.0,16.41686507936508,31.0
6092,2019-12-22,640.0,18.63975,44.0
52989,2019-12-22,60.0,9.118333333333334,20.0
53246,2019-12-22,0.0,6.140000000000001,3.0
52996,2019-12-22,18.0,16.81888888888889,15.0
6057,2019-12-22,576.0,13.1940625,47.0
6054,2019-12-22,0.0,0.5029166666666667,3.0
16387,2019-12-22,81.0,9.103950617283951,33.0
16517,2019-12-22,57.0,9.103859649122809,33.0
17823,2019-12-22,60.0,9.770000000000001,13.0
18318,2019-12-22,32.0,20.035,8.0
52902,2019-12-22,56.111999999999995,6.1940404904476765,24.0
22330,2019-12-22,12.0,7.375,8.0
18335,2019-12-22,36.0,24.212222222222223,14.0
18236,2019-12-22,48.0,15.663333333333334,6.0
16401,2019-12-22,24.0,9.104166666666666,11.0
17221,2019-12-22,72.0,10.583333333333334,24.0
19776,2019-12-22,6.0,13.496666666666668,3.0
16390,2019-12-22,6.0,14.085,14.0
52968,2019-12-22,368.0,5.104239130434783,27.0
53089,2019-12-22,24.0,11.157916666666667,20.0
22328,2019-12-22,0.0,19.083333333333332,2.0
18292,2019-12-22,114.0,10.165,6.0
5982,2019-12-22,184.0,2.5048913043478263,49.0
19788,2019-12-22,60.0,14.746666666666666,20.0
16405,2019-12-22,69.0,9.116521739130434,35.0
53010,2019-12-22,10.0,16.838,12.0
18336,2019-12-22,72.0,5.432083333333334,8.0
5996,2019-12-22,8.0,5.76,3.0
52934,2019-12-22,1320.0,11.683674242424242,45.0
52909,2019-12-22,108.0,6.2064814814814815,26.0
5974,2019-12-22,66.0,14.07090909090909,11.0
5955,2019-12-29,72.0,9.805972222222222,12.0
34672,2019-12-29,856.0,17.51877336448598,45.0
20023,2019-12-29,12.0,12.163333333333334,2.0
18465,2019-12-29,78.0,3.5064102564102564,7.0
6057,2019-12-29,528.0,13.220738636363636,46.0
16390,2019-12-29,12.0,14.085,14.0
6002,2019-12-29,828.0,23.857403381642513,49.0
17873,2019-12-29,0.0,5.5,5.0
17823,2019-12-29,48.0,9.805833333333332,16.0
53090,2019-12-29,36.0,5.807222222222222,5.0
18318,2019-12-29,0.0,20.035,7.0
6054,2019-12-29,0.0,0.5029166666666667,3.0
16480,2019-12-29,24.0,7.110833333333335,6.0
18282,2019-12-29,90.0,7.747111111111111,27.0
16397,2019-12-29,21.018,23.64544675992007,23.0
16399,2019-12-29,71.982,22.987969214525855,27.0
18291,2019-12-29,48.0,7.733333333333333,17.0
16519,2019-12-29,0.0,16.4275,7.0
16384,2019-12-29,9.0,12.549999999999999,11.0
52964,2019-12-29,4.0,16.795,12.0
16376,2019-12-29,26.0,17.303846153846152,26.0
52916,2019-12-29,24.048000000000002,6.190535595475715,27.0
16416,2019-12-29,27.018,22.825153601302837,23.0
53089,2019-12-29,9.0,11.14,18.0
17222,2019-12-29,84.0,8.261904761904763,25.0
18322,2019-12-29,132.0,15.472272727272726,33.0
18468,2019-12-29,30.0,3.25,5.0
6008,2019-12-29,1128.0,9.108475177304966,46.0
5982,2019-12-29,172.0,2.280406976744186,48.0
52934,2019-12-29,1236.0,11.721140776699029,44.0
17826,2019-12-29,36.0,9.104166666666666,14.0
19779,2019-12-29,48.0,13.267083333333334,15.0
19789,2019-12-29,42.0,15.377619047619048,11.0
52902,2019-12-29,48.048,6.223984348984349,26.0
16401,2019-12-29,24.0,9.140416666666667,12.0
16407,2019-12-29,34.0,16.898823529411764,26.0
6007,2019-12-29,24.0,8.63625,5.0
5980,2019-12-29,6.0,8.636666666666667,6.0
52996,2019-12-29,4.0,16.795,15.0
52920,2019-12-29,4.0,14.085,11.0
16392,2019-12-29,34.0,16.898823529411764,28.0
17231,2019-12-29,0.0,10.63888888888889,4.0
6092,2019-12-29,472.0,19.42563559322034,45.0
17224,2019-12-29,8.0,18.0,15.0
22328,2019-12-29,0.0,19.083333333333332,2.0
18292,2019-12-29,6.0,10.165000000000001,6.0
53320,2019-12-29,0.0,8.448333333333332,3.0
16517,2019-12-29,63.0,9.103968253968253,33.0
53028,2019-12-29,21.0,11.14,20.0
5974,2019-12-29,18.0,14.319444444444445,10.0
52977,2019-12-29,4.0,16.795,12.0
52901,2019-12-29,48.048,6.223984348984349,27.0
18238,2019-12-29,30.0,8.933333333333334,14.0
16383,2019-12-29,9.0,12.549999999999999,17.0
16405,2019-12-29,51.0,9.10392156862745,36.0
18317,2019-12-29,120.0,8.981583333333333,20.0
18335,2019-12-29,18.0,24.156666666666666,15.0
18466,2019-12-29,6.0,2.75,4.0
52989,2019-12-29,54.0,3.377222222222222,23.0
6107,2019-12-29,144.0,6.57375,19.0
17221,2019-12-29,12.0,10.583333333333334,21.0
5977,2019-12-29,4.0,9.805,13.0
16391,2019-12-29,26.0,17.303846153846152,27.0
18236,2019-12-29,24.0,15.663333333333334,7.0
16406,2019-12-29,9.0,12.549999999999999,16.0
53045,2019-12-29,9.0,12.549999999999999,12.0
53246,2019-12-29,0.0,6.140000000000001,2.0
18232,2019-12-29,6.0,8.448333333333332,4.0
17829,2019-12-29,108.0,9.805925925925926,23.0
52968,2019-12-29,152.0,5.168026315789474,27.0
52970,2019-12-29,0.0,5.0825,6.0
18336,2019-12-29,48.0,5.418333333333333,9.0
16386,2019-12-29,39.0,9.103846153846154,31.0
6012,2019-12-29,324.0,16.412345679012343,32.0
22326,2019-12-29,96.0,18.166666666666668,22.0
22330,2019-12-29,0.0,7.375,7.0
5996,2019-12-29,0.0,5.76,2.0
53026,2019-12-29,9.0,11.14,20.0
16398,2019-12-29,41.982,23.675146491353438,25.0
52895,2019-12-29,1992.0,6.150732931726908,53.0
53027,2019-12-29,9.0,11.14,20.0
19834,2019-12-29,6.0,16.74833333333333,2.0
16387,2019-12-29,51.0,9.10392156862745,34.0
19792,2019-12-29,6.0,12.048333333333334,2.0
52909,2019-12-29,60.0,6.225,27.0
52984,2019-12-29,48.0,9.074166666666667,13.0
19793,2019-12-29,12.0,15.746666666666668,6.0
52946,2019-12-29,4.0,14.085,11.0
6011,2019-12-29,28.0,9.104642857142858,11.0
19772,2019-12-29,18.0,12.687222222222223,13.0
19832,2019-12-29,6.0,16.74833333333333,1.0
53010,2019-12-29,4.0,16.795,12.0
52966,2019-12-29,156.0,12.84602564102564,25.0
18283,2019-12-29,30.0,8.966666666666667,12.0
6110,2019-12-29,312.0,7.1274999999999995,21.0
19788,2019-12-29,90.0,15.21888888888889,21.0
52921,2019-12-29,4.0,14.085,14.0
17232,2019-12-29,0.0,8.25,3.0
19776,2019-12-29,18.0,14.996666666666666,4.0
52905,2019-12-29,36.0,6.203333333333333,25.0
52996,2020-01-05,8.0,16.7375,15.0
18236,2020-01-05,36.0,15.632777777777777,8.0
53026,2020-01-05,9.0,11.04888888888889,18.0
16407,2020-01-05,10.0,17.198,24.0
53027,2020-01-05,9.0,11.04888888888889,17.0
17829,2020-01-05,48.0,9.823958333333334,21.0
19789,2020-01-05,24.0,15.032083333333334,10.0
19779,2020-01-05,24.0,13.951666666666666,14.0
22330,2020-01-05,40.0,7.375,9.0
5977,2020-01-05,16.0,9.859375,11.0
53246,2020-01-05,6.0,6.118333333333333,1.0
18468,2020-01-05,36.0,3.1666666666666665,5.0
17232,2020-01-05,0.0,8.25,2.0
18322,2020-01-05,84.0,15.376904761904763,32.0
17222,2020-01-05,48.0,8.25,24.0
18238,2020-01-05,72.0,8.965277777777779,14.0
19793,2020-01-05,18.0,14.216111111111111,5.0
53010,2020-01-05,8.0,16.7375,14.0
16401,2020-01-05,12.0,9.121666666666666,10.0
52934,2020-01-05,732.0,11.737991803278687,43.0
17224,2020-01-05,28.0,18.071428571428573,13.0
5974,2020-01-05,0.0,14.319444444444445,6.0
18292,2020-01-05,12.0,10.165000000000001,6.0
16398,2020-01-05,21.984,23.548034934497814,28.0
17873,2020-01-05,0.0,5.5,5.0
17221,2020-01-05,24.0,10.583333333333334,19.0
19788,2020-01-05,60.0,15.3575,24.0
53090,2020-01-05,24.0,5.795416666666667,6.0
6107,2020-01-05,168.0,6.549761904761906,18.0
6110,2020-01-05,168.0,7.119761904761904,22.0
6011,2020-01-05,36.0,9.068333333333333,11.0
52984,2020-01-05,30.0,9.028333333333334,13.0
16397,2020-01-05,8.016,23.493013972055888,25.0
16376,2020-01-05,18.0,17.149444444444445,24.0
18291,2020-01-05,60.0,7.869833333333332,17.0
16405,2020-01-05,39.0,9.08,30.0
6054,2020-01-05,0.0,0.5029166666666667,3.0
18465,2020-01-05,60.0,3.3666666666666667,7.0
16406,2020-01-05,15.0,12.408,16.0
6057,2020-01-05,348.0,13.153850574712644,44.0
52946,2020-01-05,16.0,13.883125,11.0
52921,2020-01-05,8.0,13.98,11.0
16383,2020-01-05,27.0,12.407777777777778,17.0
52989,2020-01-05,30.0,6.134666666666666,21.0
18282,2020-01-05,90.0,7.885888888888889,26.0
18336,2020-01-05,108.0,5.4057407407407405,9.0
17231,2020-01-05,0.0,10.63888888888889,4.0
6012,2020-01-05,84.0,16.31107142857143,30.0
6092,2020-01-05,344.0,19.417063953488373,44.0
52920,2020-01-05,16.0,13.883125,11.0
16416,2020-01-05,8.016,23.493013972055888,25.0
52964,2020-01-05,8.0,16.7375,14.0
52905,2020-01-05,36.0,6.196944444444444,29.0
18232,2020-01-05,12.0,8.495,4.0
20023,2020-01-05,0.0,12.163333333333334,1.0
18335,2020-01-05,24.0,24.019166666666667,14.0
16399,2020-01-05,21.984,22.50545851528384,29.0
52968,2020-01-05,132.0,5.147954545454545,29.0
52901,2020-01-05,24.048,6.184298070525616,30.0
16480,2020-01-05,12.0,7.146666666666667,6.0
19772,2020-01-05,36.0,13.608888888888888,13.0
19776,2020-01-05,0.0,14.996666666666666,4.0
16517,2020-01-05,27.0,9.093703703703703,27.0
19832,2020-01-05,0.0,16.74833333333333,1.0
16392,2020-01-05,10.0,17.198,25.0
52977,2020-01-05,8.0,16.7375,14.0
16386,2020-01-05,51.0,9.085686274509804,26.0
19792,2020-01-05,12.0,13.909999999999998,3.0
16519,2020-01-05,0.0,16.4275,3.0
52909,2020-01-05,60.0,6.4315,31.0
22328,2020-01-05,0.0,19.083333333333332,2.0
16384,2020-01-05,15.0,12.408,12.0
6007,2020-01-05,24.0,8.63625,6.0
5980,2020-01-05,6.0,8.636666666666667,6.0
18283,2020-01-05,12.0,8.9975,11.0
53320,2020-01-05,0.0,8.448333333333332,2.0
52966,2020-01-05,84.0,12.751428571428573,23.0
19834,2020-01-05,0.0,16.74833333333333,2.0
18318,2020-01-05,16.0,19.85125,9.0
16390,2020-01-05,8.0,13.98,11.0
6008,2020-01-05,696.0,9.08103448275862,44.0
17826,2020-01-05,24.0,9.104166666666666,12.0
17823,2020-01-05,12.0,9.841666666666667,17.0
18317,2020-01-05,60.0,8.937666666666667,18.0
53045,2020-01-05,15.0,12.408,13.0
53089,2020-01-05,9.0,11.04888888888889,16.0
52970,2020-01-05,0.0,5.0825,5.0
34672,2020-01-05,576.0,17.555868055555557,45.0
5982,2020-01-05,28.0,9.804999999999998,48.0
52916,2020-01-05,48.048,5.619796869796869,31.0
16387,2020-01-05,27.0,9.02962962962963,26.0
5955,2020-01-05,24.0,9.805833333333334,13.0
22326,2020-01-05,36.0,18.166666666666668,24.0
53028,2020-01-05,9.0,11.04888888888889,18.0
52895,2020-01-05,1536.0,6.157180989583334,53.0
52902,2020-01-05,24.048,6.184298070525616,29.0
18466,2020-01-05,0.0,2.75,4.0
6002,2020-01-05,642.0,24.345155763239877,51.0
5996,2020-01-05,16.0,5.738125,3.0
16391,2020-01-05,10.0,17.198,25.0
6002,2020-01-12,804.0,24.251368159203977,53.0
18465,2020-01-12,48.0,3.75,6.0
18291,2020-01-12,102.0,7.8465686274509805,21.0
5996,2020-01-12,16.0,5.738125,3.0
34672,2020-01-12,864.0,17.43783564814815,45.0
53246,2020-01-12,18.0,6.118333333333333,4.0
22330,2020-01-12,0.0,7.375,8.0
16397,2020-01-12,11.01,23.4377838328792,24.0
16480,2020-01-12,0.0,7.146666666666667,4.0
16376,2020-01-12,12.0,17.120833333333334,22.0
53090,2020-01-12,0.0,5.795416666666667,6.0
17823,2020-01-12,12.0,9.77,18.0
53010,2020-01-12,6.0,16.565,13.0
16399,2020-01-12,15.99,23.455909943714822,28.0
16384,2020-01-12,6.0,12.456666666666665,12.0
16519,2020-01-12,0.0,16.4275,2.0
5977,2020-01-12,32.0,9.805625,14.0
52966,2020-01-12,48.0,12.759166666666667,22.0
53045,2020-01-12,6.0,12.456666666666665,12.0
52970,2020-01-12,0.0,5.0825,2.0
16406,2020-01-12,18.0,12.458888888888888,16.0
17829,2020-01-12,12.0,9.805833333333334,18.0
52905,2020-01-12,72.0,6.16625,30.0
5955,2020-01-12,24.0,9.805833333333334,9.0
6107,2020-01-12,216.0,6.53212962962963,20.0
22326,2020-01-12,36.0,18.166666666666668,25.0
6012,2020-01-12,240.0,16.282833333333333,30.0
16391,2020-01-12,12.0,17.120833333333334,22.0
16398,2020-01-12,9.99,23.421421421421424,27.0
52895,2020-01-12,1992.0,6.162464859437751,54.0
18466,2020-01-12,12.0,3.6666666666666665,3.0
52921,2020-01-12,16.0,13.94625,12.0
19832,2020-01-12,0.0,16.74833333333333,1.0
6110,2020-01-12,144.0,7.095,21.0
52946,2020-01-12,16.0,13.94625,12.0
19793,2020-01-12,12.0,13.405000000000001,3.0
18282,2020-01-12,150.0,7.880466666666666,28.0
20023,2020-01-12,0.0,12.163333333333334,1.0
18283,2020-01-12,48.0,8.895,12.0
17232,2020-01-12,12.0,8.25,3.0
18335,2020-01-12,42.0,23.881666666666668,15.0
19834,2020-01-12,0.0,16.74833333333333,2.0
53027,2020-01-12,33.0,11.055454545454545,19.0
16386,2020-01-12,51.0,9.049803921568627,27.0
52984,2020-01-12,48.0,9.011458333333334,12.0
53026,2020-01-12,33.0,11.055454545454545,19.0
6011,2020-01-12,116.0,9.049999999999999,12.0
19772,2020-01-12,12.0,13.909999999999998,12.0
18236,2020-01-12,30.0,15.571666666666667,9.0
19792,2020-01-12,0.0,13.909999999999998,3.0
22328,2020-01-12,0.0,19.083333333333332,2.0
18232,2020-01-12,12.0,8.411666666666667,4.0
18318,2020-01-12,48.0,19.85145833333333,10.0
52909,2020-01-12,120.0,6.1844166666666665,32.0
52968,2020-01-12,240.0,5.055625,28.0
16517,2020-01-12,51.0,9.049803921568627,29.0
53028,2020-01-12,33.0,11.003030303030304,19.0
16383,2020-01-12,18.0,12.362777777777778,17.0
6054,2020-01-12,0.0,0.5029166666666667,3.0
5980,2020-01-12,12.0,8.603333333333333,6.0
52901,2020-01-12,80.064,6.19054756195044,29.0
18292,2020-01-12,18.0,10.12,6.0
6007,2020-01-12,48.0,8.60375,7.0
16407,2020-01-12,12.0,17.120833333333334,22.0
17224,2020-01-12,32.0,18.0,11.0
16401,2020-01-12,36.0,9.073333333333332,7.0
52902,2020-01-12,80.064,6.158323341326939,31.0
16390,2020-01-12,8.0,13.945,11.0
6057,2020-01-12,576.0,13.127135416666667,45.0
17873,2020-01-12,24.0,5.5,5.0
17826,2020-01-12,36.0,9.049166666666666,11.0
6092,2020-01-12,424.0,19.375896226415097,47.0
52977,2020-01-12,6.0,16.565,13.0
18468,2020-01-12,36.0,3.7777777777777777,4.0
5974,2020-01-12,12.0,14.331666666666665,6.0
19789,2020-01-12,12.0,14.446666666666667,9.0
53089,2020-01-12,21.0,11.003333333333334,17.0
52996,2020-01-12,22.0,16.644090909090906,16.0
16392,2020-01-12,20.0,17.107999999999997,23.0
19779,2020-01-12,18.0,13.27111111111111,13.0
17231,2020-01-12,12.0,10.583333333333334,4.0
16387,2020-01-12,123.0,9.05650406504065,31.0
52989,2020-01-12,42.0,8.684761904761904,21.0
16416,2020-01-12,5.01,23.347305389221557,24.0
18317,2020-01-12,168.0,8.915952380952382,20.0
18238,2020-01-12,114.0,8.728333333333333,18.0
18336,2020-01-12,132.0,5.393257575757575,12.0
52964,2020-01-12,14.0,16.68857142857143,14.0
17222,2020-01-12,168.0,7.0773809523809526,23.0
52916,2020-01-12,56.064,6.158497431506849,31.0
5982,2020-01-12,68.0,9.228823529411766,49.0
52920,2020-01-12,16.0,13.94625,12.0
17221,2020-01-12,108.0,10.592592592592593,17.0
19776,2020-01-12,0.0,14.996666666666666,4.0
18322,2020-01-12,192.0,15.358177083333333,34.0
19788,2020-01-12,66.0,14.556515151515152,25.0
16405,2020-01-12,87.0,9.059540229885057,32.0
6008,2020-01-12,1272.0,9.05187893081761,46.0
53320,2020-01-12,6.0,8.578333333333333,2.0
52934,2020-01-12,1212.0,11.700676567656767,44.0
17829,2020-01-19,24.0,9.118333333333334,18.0
18466,2020-01-19,0.0,3.6666666666666665,3.0
16517,2020-01-19,96.0,9.0496875,29.0
52946,2020-01-19,8.0,13.945,13.0
6012,2020-01-19,336.0,16.24684523809524,32.0
16391,2020-01-19,12.0,17.120833333333334,18.0
52968,2020-01-19,192.0,5.1274999999999995,27.0
18238,2020-01-19,66.0,7.277727272727273,22.0
5974,2020-01-19,18.0,14.319444444444445,6.0
52996,2020-01-19,4.0,16.6725,14.0
52934,2020-01-19,1428.0,11.701904761904762,45.0
16401,2020-01-19,12.0,9.049166666666666,6.0
18236,2020-01-19,12.0,15.571666666666667,9.0
52905,2020-01-19,48.0,6.156666666666666,28.0
5982,2020-01-19,104.0,7.928269230769231,48.0
52921,2020-01-19,24.0,13.946666666666667,14.0
18335,2020-01-19,42.0,22.334047619047617,15.0
5977,2020-01-19,24.0,9.805416666666666,12.0
19772,2020-01-19,30.0,13.143333333333333,11.0
18232,2020-01-19,0.0,8.411666666666667,4.0
52989,2020-01-19,48.0,6.297916666666667,21.0
18336,2020-01-19,108.0,5.404074074074074,11.0
22330,2020-01-19,20.0,7.375,9.0
16387,2020-01-19,120.0,9.064083333333334,34.0
18318,2020-01-19,8.0,19.85125,10.0
17823,2020-01-19,18.0,9.841666666666667,17.0
17221,2020-01-19,96.0,9.260416666666666,18.0
19776,2020-01-19,0.0,14.996666666666666,3.0
19788,2020-01-19,30.0,14.655,24.0
16405,2020-01-19,108.0,9.065740740740742,31.0
53010,2020-01-19,4.0,16.6725,11.0
16399,2020-01-19,9.996,23.465386154461783,28.0
52966,2020-01-19,168.0,12.744285714285715,23.0
53089,2020-01-19,33.0,11.003030303030304,16.0
52909,2020-01-19,96.0,5.605520833333333,31.0
19793,2020-01-19,0.0,13.405000000000001,3.0
6054,2020-01-19,0.0,0.5029166666666667,3.0
18292,2020-01-19,30.0,10.119666666666667,7.0
17232,2020-01-19,6.0,8.25,4.0
53090,2020-01-19,24.0,5.809583333333333,6.0
18283,2020-01-19,36.0,8.895000000000001,14.0
16390,2020-01-19,24.0,13.946666666666667,13.0
5955,2020-01-19,60.0,9.805833333333334,11.0
6057,2020-01-19,612.0,13.123758169934641,49.0
16386,2020-01-19,108.0,9.057685185185186,31.0
6092,2020-01-19,536.0,19.367630597014923,46.0
5996,2020-01-19,8.0,5.73875,2.0
52902,2020-01-19,80.064,6.152827737809753,31.0
53026,2020-01-19,21.0,11.003333333333334,17.0
53246,2020-01-19,0.0,6.118333333333333,4.0
22328,2020-01-19,0.0,19.083333333333332,2.0
16416,2020-01-19,2.004,23.31836327345309,23.0
16407,2020-01-19,20.0,17.107999999999997,19.0
18291,2020-01-19,66.0,7.796666666666667,23.0
6011,2020-01-19,104.0,9.049807692307692,11.0
52920,2020-01-19,8.0,13.945,13.0
19789,2020-01-19,18.0,15.488333333333335,10.0
16480,2020-01-19,24.0,7.074166666666666,4.0
52977,2020-01-19,4.0,16.6725,11.0
6007,2020-01-19,24.0,8.60375,6.0
52916,2020-01-19,56.06399999999999,6.150649257990869,30.0
52984,2020-01-19,30.0,9.011666666666667,11.0
17826,2020-01-19,72.0,9.061250000000001,14.0
16397,2020-01-19,8.004,23.464517741129438,24.0
16519,2020-01-19,8.0,17.08875,3.0
19834,2020-01-19,6.0,16.703333333333333,2.0
53027,2020-01-19,33.0,11.003030303030304,18.0
18468,2020-01-19,12.0,3.8333333333333335,4.0
17231,2020-01-19,6.0,10.583333333333334,4.0
16384,2020-01-19,18.0,12.338888888888889,12.0
16392,2020-01-19,28.0,17.1025,19.0
17224,2020-01-19,12.0,18.166666666666668,9.0
20023,2020-01-19,0.0,12.163333333333334,1.0
18282,2020-01-19,96.0,7.827083333333333,26.0
16383,2020-01-19,18.0,12.338888888888889,17.0
5980,2020-01-19,18.0,8.603333333333332,6.0
53028,2020-01-19,21.0,11.003333333333334,17.0
19792,2020-01-19,6.0,11.993333333333332,3.0
17873,2020-01-19,8.0,5.5,4.0
19779,2020-01-19,24.0,13.430833333333332,11.0
6110,2020-01-19,240.0,7.100416666666666,22.0
6107,2020-01-19,168.0,6.5409523809523815,21.0
34672,2020-01-19,792.0,17.436502525252525,44.0
6008,2020-01-19,1248.0,9.054062499999999,45.0
22326,2020-01-19,48.0,18.166666666666668,26.0
53320,2020-01-19,0.0,8.578333333333333,2.0
52901,2020-01-19,56.06399999999999,6.150649257990869,28.0
16398,2020-01-19,9.996,23.465386154461783,26.0
18465,2020-01-19,54.0,3.7222222222222223,7.0
18322,2020-01-19,150.0,14.918066666666666,35.0
52964,2020-01-19,4.0,16.6725,12.0
16376,2020-01-19,12.0,17.120833333333334,19.0
52895,2020-01-19,1848.0,6.132056277056278,55.0
6002,2020-01-19,552.0,25.67516304347826,53.0
19832,2020-01-19,0.0,16.74833333333333,1.0
16406,2020-01-19,6.0,12.385,16.0
53045,2020-01-19,18.0,12.338888888888889,13.0
18317,2020-01-19,96.0,8.91,22.0
52970,2020-01-19,52.0,5.059615384615385,3.0
17222,2020-01-19,252.0,7.023809523809524,25.0
16392,2020-01-26,40.0,17.08725,23.0
52989,2020-01-26,60.0,8.094666666666667,20.0
22326,2020-01-26,48.0,18.166666666666668,22.0
17224,2020-01-26,40.0,18.05,10.0
16405,2020-01-26,150.0,8.468333333333334,31.0
53320,2020-01-26,24.0,8.453333333333333,3.0
19776,2020-01-26,24.0,14.446666666666667,6.0
52916,2020-01-26,76.056,6.173082991479962,27.0
19788,2020-01-26,54.0,15.256851851851854,24.0
16387,2020-01-26,150.0,8.447199999999999,32.0
18318,2020-01-26,8.0,19.85125,8.0
52920,2020-01-26,8.0,12.373750000000001,14.0
52964,2020-01-26,8.0,16.565,12.0
18336,2020-01-26,108.0,5.394907407407407,12.0
17221,2020-01-26,72.0,8.833333333333334,17.0
16416,2020-01-26,6.012,23.318363273453095,22.0
53028,2020-01-26,15.0,11.003333333333332,17.0
18317,2020-01-26,108.0,7.938518518518519,22.0
18238,2020-01-26,96.0,8.92625,19.0
52996,2020-01-26,8.0,16.565,13.0
5974,2020-01-26,24.0,14.313333333333333,5.0
17222,2020-01-26,192.0,7.223958333333333,23.0
6008,2020-01-26,1080.0,8.813675925925926,43.0
52901,2020-01-26,28.055999999999997,6.153051040775592,25.0
5982,2020-01-26,180.0,6.9990000000000006,42.0
18322,2020-01-26,138.0,15.314565217391303,35.0
16401,2020-01-26,48.0,8.192083333333334,8.0
52934,2020-01-26,1296.0,11.705648148148148,44.0
52968,2020-01-26,196.0,5.126122448979593,26.0
19789,2020-01-26,18.0,14.79388888888889,11.0
17873,2020-01-26,0.0,5.5,2.0
52909,2020-01-26,90.0,6.175333333333333,28.0
16383,2020-01-26,15.0,12.427999999999999,16.0
19779,2020-01-26,36.0,13.326666666666666,14.0
52977,2020-01-26,8.0,16.565,11.0
6007,2020-01-26,144.0,8.612777777777778,8.0
52902,2020-01-26,28.055999999999997,6.153051040775592,28.0
6057,2020-01-26,420.0,12.80854761904762,49.0
17826,2020-01-26,36.0,8.354166666666666,14.0
16407,2020-01-26,32.0,17.086875,22.0
16519,2020-01-26,16.0,17.08875,2.0
16390,2020-01-26,8.0,12.373750000000001,14.0
18468,2020-01-26,30.0,3.7666666666666666,5.0
18292,2020-01-26,6.0,10.12,6.0
6092,2020-01-26,424.0,18.544811320754718,45.0
18232,2020-01-26,30.0,7.8453333333333335,4.0
6054,2020-01-26,0.0,0.5029166666666667,3.0
16517,2020-01-26,78.0,8.780384615384616,28.0
5955,2020-01-26,36.0,9.83,12.0
16376,2020-01-26,16.0,17.085,21.0
18283,2020-01-26,48.0,8.915833333333333,13.0
16391,2020-01-26,16.0,17.085,20.0
52895,2020-01-26,2472.0,6.16210355987055,55.0
53026,2020-01-26,27.0,11.002962962962963,18.0
52970,2020-01-26,0.0,5.059615384615385,2.0
19792,2020-01-26,30.0,13.209999999999999,5.0
19793,2020-01-26,12.0,13.405000000000001,4.0
53246,2020-01-26,6.0,6.118333333333333,4.0
20023,2020-01-26,12.0,12.071666666666667,1.0
19832,2020-01-26,0.0,16.74833333333333,1.0
18282,2020-01-26,96.0,7.7437499999999995,25.0
52921,2020-01-26,8.0,12.373750000000001,14.0
53090,2020-01-26,0.0,5.809583333333333,5.0
53027,2020-01-26,39.0,11.002820512820511,19.0
52946,2020-01-26,16.0,12.348749999999999,15.0
16386,2020-01-26,78.0,8.780384615384616,28.0
19834,2020-01-26,0.0,16.703333333333333,2.0
6110,2020-01-26,360.0,6.862861111111111,26.0
5980,2020-01-26,36.0,8.603611111111112,6.0
5977,2020-01-26,28.0,9.804999999999998,13.0
17232,2020-01-26,12.0,8.25,5.0
5996,2020-01-26,0.0,5.73875,2.0
18466,2020-01-26,6.0,3.6666666666666665,3.0
19772,2020-01-26,48.0,13.243125,12.0
52984,2020-01-26,36.0,9.011666666666667,11.0
52905,2020-01-26,90.0,6.175333333333333,26.0
16384,2020-01-26,15.0,12.427999999999999,13.0
18291,2020-01-26,42.0,7.77952380952381,23.0
6011,2020-01-26,108.0,9.049537037037036,12.0
34672,2020-01-26,840.0,17.44011904761905,45.0
6107,2020-01-26,120.0,6.535333333333333,22.0
6002,2020-01-26,636.0,24.123490566037738,53.0
53045,2020-01-26,15.0,12.427999999999999,14.0
18465,2020-01-26,36.0,3.7222222222222223,7.0
52966,2020-01-26,180.0,12.763333333333334,29.0
53089,2020-01-26,39.0,11.002820512820511,18.0
17823,2020-01-26,30.0,9.798666666666666,13.0
18335,2020-01-26,30.0,22.64833333333333,17.0
22330,2020-01-26,20.0,7.375,10.0
16406,2020-01-26,15.0,12.427999999999999,14.0
17231,2020-01-26,24.0,10.666666666666666,4.0
6012,2020-01-26,312.0,15.54201923076923,32.0
16480,2020-01-26,24.0,7.109999999999999,4.0
53010,2020-01-26,8.0,16.565,11.0
16399,2020-01-26,17.988,23.433400044474098,25.0
